id,title,field,value,trigger,context,flag
142,Reports Database:The social return on investment of a coachi,p6_be_transparent,2,Level-2 keyword: 'appendix',ons 7.1 conclusions 7.2 recommendations appendixes appendix 1 appendix 2 appendix 3 appendix 4 appendix 5 checklist ex-c,
142,Reports Database:The social return on investment of a coachi,p7_verify_result,2,Level-2 keyword: 'sensitivity analysis',sroi ratio 6.2 unquantified results 6.3 sensitivity analysis 7. conclusions and recommendations 7.1 conclusions 7.2 reco,
142,Reports Database:The social return on investment of a coachi,p8_be_responsive,2,Level-2 keyword: 'recommendation',sensitivity analysis 7. conclusions and recommendations 7.1 conclusions 7.2 recommendations appendixes appendix 1 append,
32,Reports Database:Measuring the SROI of Stage 3 Adaptations a,p1_involve_stakeholders,1,Level-1 keyword (single hit): 'stakeholder',,WEAK — only 1 keyword; may be coincidental
32,Reports Database:Measuring the SROI of Stage 3 Adaptations a,p2_understand_changes,1,"Level-1 keywords (2 hits): ['impact', 'benefit']","l, economic and environmental impacts. we are dedicated to providing organisations, stakeh",
32,Reports Database:Measuring the SROI of Stage 3 Adaptations a,p3_value_what_matters,1,Level-1 keyword (single hit): 'value',,WEAK — only 1 keyword; may be coincidental
32,Reports Database:Measuring the SROI of Stage 3 Adaptations a,p4_only_material,0,No keywords matched,,
32,Reports Database:Measuring the SROI of Stage 3 Adaptations a,p5_do_not_overclaim,0,No keywords matched,,
32,Reports Database:Measuring the SROI of Stage 3 Adaptations a,p6_be_transparent,1,Level-1 keyword (single hit): 'evidence',,WEAK — only 1 keyword; may be coincidental
32,Reports Database:Measuring the SROI of Stage 3 Adaptations a,p7_verify_result,0,No keywords matched,,
32,Reports Database:Measuring the SROI of Stage 3 Adaptations a,p8_be_responsive,2,Level-2 keyword: 'recommendation',.................................... 36 recommendations ................................................................,
103,Reports Database:Traveller Women’s Community Development Pro,p1_involve_stakeholders,2,Level-2 keyword: 'participat', enabled ladies who were not in work to participate on the programme). the core figure (and headline return on investmen,
103,Reports Database:Traveller Women’s Community Development Pro,p2_understand_changes,1,"Level-1 keywords (4 hits): ['outcome', 'impact', 'benefit']",ms of the huge success of the outcomes (see further below) the cost of putting on the proj,
103,Reports Database:Traveller Women’s Community Development Pro,p3_value_what_matters,2,Level-2 keyword: 'monetis',its which accrue to their organizations monetised as a result of the difficulties in calculating how much fiscal benefit,
103,Reports Database:Traveller Women’s Community Development Pro,p4_only_material,0,No keywords matched,,
103,Reports Database:Traveller Women’s Community Development Pro,p5_do_not_overclaim,0,No keywords matched,,
103,Reports Database:Traveller Women’s Community Development Pro,p6_be_transparent,1,Level-1 keyword (single hit): 'data',,WEAK — only 1 keyword; may be coincidental
103,Reports Database:Traveller Women’s Community Development Pro,p7_verify_result,1,Level-1 keyword (single hit): 'range',,WEAK — only 1 keyword; may be coincidental
103,Reports Database:Traveller Women’s Community Development Pro,p8_be_responsive,0,No keywords matched,,
119,Reports Database:Choices Plus: An SROI Study,p1_involve_stakeholders,2,Level-2 keyword: 'stakeholder consultat',5 profile of each stakeholder group 3.6 stakeholder consultation methods 4 choices plus sroi study results 4.1 the theor,
119,Reports Database:Choices Plus: An SROI Study,p2_understand_changes,2,Level-2 keyword: 'theory of change',choices plus sroi study results 4.1 the theory of change 4.2 stakeholders’ aspirations 4.3 stakeholders’ inputs 4.4 choi,
119,Reports Database:Choices Plus: An SROI Study,p3_value_what_matters,1,Level-1 keyword (single hit): 'value',,WEAK — only 1 keyword; may be coincidental
119,Reports Database:Choices Plus: An SROI Study,p4_only_material,2,Level-2 keyword: 'materiality',ation of the study 3.4 stakeholders and materiality 3.5 profile of each stakeholder group 3.6 stakeholder consultation m,
119,Reports Database:Choices Plus: An SROI Study,p5_do_not_overclaim,0,No keywords matched,,
119,Reports Database:Choices Plus: An SROI Study,p6_be_transparent,1,Level-1 keyword (single hit): 'assumption',,WEAK — only 1 keyword; may be coincidental
119,Reports Database:Choices Plus: An SROI Study,p7_verify_result,2,Level-2 keyword: 'sensitivity analysis',us’ sroi calculation and sroi ratio 5.5 sensitivity analysis 6 conclusions & recommendations 6.1 conclusions regarding c,
119,Reports Database:Choices Plus: An SROI Study,p8_be_responsive,2,Level-2 keyword: 'recommendation',.5 sensitivity analysis 6 conclusions & recommendations 6.1 conclusions regarding choices plus 6.2 recommendations regar,
94,Reports Database:Ashram Employment and Skills Service,p1_involve_stakeholders,2,Level-2 keyword: 'stakeholder engagement',"e here does not include verification of stakeholder engagement, data and calculations. it is a principles-based assessme",
94,Reports Database:Ashram Employment and Skills Service,p2_understand_changes,2,Level-2 keyword: 'theory of change',ers……………………………………………………………………………………… 13 theory of change.……………………………………………………………………………….. 21 evidencing outcomes and giv,
94,Reports Database:Ashram Employment and Skills Service,p3_value_what_matters,2,Level-2 keyword: 'hact',"aw opportunities to support the work of hact, inclusion and the 88% of social housing providers who significantly invest",
94,Reports Database:Ashram Employment and Skills Service,p4_only_material,0,No keywords matched,,
94,Reports Database:Ashram Employment and Skills Service,p5_do_not_overclaim,0,No keywords matched,,
94,Reports Database:Ashram Employment and Skills Service,p6_be_transparent,2,Level-2 keyword: 'audit trail',………………………………………………………………………………….. excel audit trail – stakeholders……………………………………………………………………… 61 service user questionna,
94,Reports Database:Ashram Employment and Skills Service,p7_verify_result,2,Level-2 keyword: 'sensitivity analysis',estment………………………………………………………………… 53 10. sensitivity analysis……………………………………………………………………………… 54 11. conclusion and recomme,
94,Reports Database:Ashram Employment and Skills Service,p8_be_responsive,2,Level-2 keyword: 'recommendation',…………………………………………… 54 11. conclusion and recommendations…………………………………………………………... 56 list of tables: 1. 2. 3. 4. 5. ident,
366,Reports Database:Cambridgeshire’s Funded Two-year-old Childc,p1_involve_stakeholders,2,Level-2 keyword: 'stakeholder engagement',"e here does not include verification of stakeholder engagement, data and calculations. it is a principles-based assessme",
366,Reports Database:Cambridgeshire’s Funded Two-year-old Childc,p2_understand_changes,1,"Level-1 keywords (4 hits): ['outcome', 'change', 'impact']","ta collection stage 2 mapping outcomes 2.1 the story of change – inputs, outputs, outcomes",
366,Reports Database:Cambridgeshire’s Funded Two-year-old Childc,p3_value_what_matters,1,Level-1 keyword (single hit): 'value',,WEAK — only 1 keyword; may be coincidental
366,Reports Database:Cambridgeshire’s Funded Two-year-old Childc,p4_only_material,1,Level-1 keyword (single hit): 'scope',,WEAK — only 1 keyword; may be coincidental
366,Reports Database:Cambridgeshire’s Funded Two-year-old Childc,p5_do_not_overclaim,2,Level-2 keyword: 'deadweight',"proxies stage 4 establishing impact 4.1 deadweight, attribution, drop off and displacement table 10: deadweight, attribu",
366,Reports Database:Cambridgeshire’s Funded Two-year-old Childc,p6_be_transparent,2,Level-2 keyword: 'audit trail',ion 6.5 recommendations 6.6 reflections audit trail stakeholders excluded table 12: excluded stakeholders outcomes exclu,
366,Reports Database:Cambridgeshire’s Funded Two-year-old Childc,p7_verify_result,2,Level-2 keyword: 'sensitivity analysis',value chart 1: value by stakeholder 5.3 sensitivity analysis chart 2: values of outcomes with totals greater than 10% pa,
366,Reports Database:Cambridgeshire’s Funded Two-year-old Childc,p8_be_responsive,2,Level-2 keyword: 'recommendation',edding 6.3 assurance 6.4 conclusion 6.5 recommendations 6.6 reflections audit trail stakeholders excluded table 12: excl,
84,Reports Database:The Social Return on Investment of Drug and,p1_involve_stakeholders,1,Level-1 keyword (single hit): 'stakeholder',,WEAK — only 1 keyword; may be coincidental
84,Reports Database:The Social Return on Investment of Drug and,p2_understand_changes,1,"Level-1 keywords (4 hits): ['outcome', 'impact', 'benefit']", enhance understanding of the outcomes achieved by providing support services for families,
84,Reports Database:The Social Return on Investment of Drug and,p3_value_what_matters,1,Level-1 keyword (single hit): 'value',,WEAK — only 1 keyword; may be coincidental
84,Reports Database:The Social Return on Investment of Drug and,p4_only_material,1,"Level-1 keywords (2 hits): ['material', 'scope']","n affected. in sroi, the term material stakeholders is used to describe those who are affe",
84,Reports Database:The Social Return on Investment of Drug and,p5_do_not_overclaim,0,No keywords matched,,
84,Reports Database:The Social Return on Investment of Drug and,p6_be_transparent,2,Level-2 keyword: 'appendix',e sroi methodology is summarised in the appendix 1. this report summarises the approach taken to and key findings of the,
84,Reports Database:The Social Return on Investment of Drug and,p7_verify_result,0,No keywords matched,,
84,Reports Database:The Social Return on Investment of Drug and,p8_be_responsive,0,No keywords matched,,
7,Reports Database:The Wise Group Cadder Environmental Improve,p1_involve_stakeholders,2,Level-2 keyword: 'participat',alth and well‐ being arising from their participation in the project. thus social added value will have been underestima,
7,Reports Database:The Wise Group Cadder Environmental Improve,p2_understand_changes,2,Level-2 keyword: 'impact map',7 the impacts of the cadder project the impact map constructed for the cadder project showed that a range of impacts wer,
7,Reports Database:The Wise Group Cadder Environmental Improve,p3_value_what_matters,1,Level-1 keyword (single hit): 'value',,WEAK — only 1 keyword; may be coincidental
7,Reports Database:The Wise Group Cadder Environmental Improve,p4_only_material,0,No keywords matched,,
7,Reports Database:The Wise Group Cadder Environmental Improve,p5_do_not_overclaim,0,No keywords matched,,
7,Reports Database:The Wise Group Cadder Environmental Improve,p6_be_transparent,0,No keywords matched,,
7,Reports Database:The Wise Group Cadder Environmental Improve,p7_verify_result,1,Level-1 keyword (single hit): 'range',,WEAK — only 1 keyword; may be coincidental
7,Reports Database:The Wise Group Cadder Environmental Improve,p8_be_responsive,2,Level-2 keyword: 'recommendation',ng the contract through the wise group. recommendations recommendations for further work by the wise group would be: · r,
107,Reports Database:An evaluation of social added value for Hor,p1_involve_stakeholders,2,Level-2 keyword: 'stakeholder engagement',"e here does not include verification of stakeholder engagement, data and calculations. it is a principles- based assessm",
