id,title,principle,llm_score,llm_confidence,llm_key_phrase,llm_justification,keyword_score,error
58,Reports Database:Sunderland XL Youth Villages SROI Evaluatio,p4_only_material,0,high,none,The excerpt does not provide any explicit discussion of outcomes that were excluded or the reasons for their exclusion.,2,
58,Reports Database:Sunderland XL Youth Villages SROI Evaluatio,p5_do_not_overclaim,0,high,none,"The excerpt does not provide any specific evidence or adjustment factors related to deadweight, attribution, displacement, or drop-off.",1,
58,Reports Database:Sunderland XL Youth Villages SROI Evaluatio,p7_verify_result,1,medium,SROI is somewhere between £3.06 and £6.83 for every £1 spent,The report acknowledges a range for the SROI ratio but does not provide a detailed sensitivity analysis or specific scenarios.,2,
58,Reports Database:Sunderland XL Youth Villages SROI Evaluatio,p2_understand_changes,1,medium,XL Youth Villages achieve a range of outcomes,The report acknowledges outcomes but does not provide a clear causal pathway linking activities to those outcomes.,2,
58,Reports Database:Sunderland XL Youth Villages SROI Evaluatio,p6_be_transparent,0,high,none,"The report does not provide specific assumptions or their justifications, only general mentions of data collection.",2,
58,Reports Database:Sunderland XL Youth Villages SROI Evaluatio,p3_value_what_matters,0,high,none,There is no specific evidence of monetisation proxies or financial values provided in the text.,1,
75,Reports Database:CUFA SROI Report,p5_do_not_overclaim,0,high,none,"The report does not provide any specific evidence or rates for deadweight, attribution, displacement, or drop-off.",0,
75,Reports Database:CUFA SROI Report,p8_be_responsive,0,high,none,The excerpt does not provide any specific recommendations or lessons learned from the SROI process.,2,
75,Reports Database:CUFA SROI Report,p6_be_transparent,1,medium,Data has been gathered and used from a variety of sources,The report acknowledges the collection of data from various sources but does not specify the assumptions or their justifications.,2,
75,Reports Database:CUFA SROI Report,p7_verify_result,0,high,none,The excerpt does not provide any evidence of sensitivity analysis or testing of key assumptions.,0,
75,Reports Database:CUFA SROI Report,p4_only_material,0,high,none,The report does not provide any explicit discussion of outcomes that were excluded or the reasons for their exclusion.,1,
75,Reports Database:CUFA SROI Report,p3_value_what_matters,0,high,none,The report does not provide specific financial proxies or unit values used to monetize outcomes.,2,
75,Reports Database:CUFA SROI Report,p2_understand_changes,1,medium,This methodology directly links our outputs (resources and effort) to impacts,The report acknowledges the link between outputs and impacts but does not provide a specific theory of change or detailed causal pathway.,1,
75,Reports Database:CUFA SROI Report,p1_involve_stakeholders,1,medium,the primary beneficiaries and core stakeholders for each program,The report acknowledges stakeholder groups but lacks specific details on how they were actively engaged in the SROI process.,1,
374,Reports Database:Community First (Moray) SROI Analysis,p7_verify_result,0,high,none,The report does not provide any evidence of sensitivity analysis or scenario testing for the SROI ratio.,2,
374,Reports Database:Community First (Moray) SROI Analysis,p3_value_what_matters,0,high,none,The excerpt does not provide any specific financial proxies or unit values used to monetize outcomes.,1,
374,Reports Database:Community First (Moray) SROI Analysis,p4_only_material,1,medium,Scope This evaluation study focuses on the outcomes generated,The report acknowledges the scope of the evaluation but does not specify which outcomes were excluded or why.,1,
374,Reports Database:Community First (Moray) SROI Analysis,p6_be_transparent,1,medium,A range of evidence from the project records was used to develop an impact map,The report acknowledges the use of evidence and stakeholder engagement but lacks specific details on assumptions.,1,
374,Reports Database:Community First (Moray) SROI Analysis,p5_do_not_overclaim,1,medium,acknowledged but without specific application,The report mentions the need to account for various factors but does not provide specific rates or adjustments.,2,
374,Reports Database:Community First (Moray) SROI Analysis,p2_understand_changes,1,medium,The outcomes that could be evidenced were: Stakeholder Clients over 60,The report acknowledges outcomes but does not clearly document how activities lead to these outcomes.,2,
374,Reports Database:Community First (Moray) SROI Analysis,p8_be_responsive,1,medium,the study would help demonstrate the value of small scale community-based initiatives,"The report acknowledges the intention to demonstrate value and improve future initiatives, but lacks specific, actionable recommendations.",0,
374,Reports Database:Community First (Moray) SROI Analysis,p1_involve_stakeholders,1,medium,"engagement process with the two main stakeholder groups, clients and volunteers","While the report mentions an engagement process with stakeholders, it lacks detailed evidence of how they were actively involved in identifying outcomes or validating findings.",1,
142,Reports Database:The social return on investment of a coachi,p1_involve_stakeholders,0,high,none,The excerpt does not provide any evidence of stakeholder engagement activities or validation processes.,2,
142,Reports Database:The social return on investment of a coachi,p5_do_not_overclaim,1,medium,deadweight is 'taken into account',The report acknowledges deadweight but does not provide specific rates or detailed adjustments.,0,
142,Reports Database:The social return on investment of a coachi,p6_be_transparent,0,high,none,The excerpt does not provide any specific assumptions or their justifications.,2,
142,Reports Database:The social return on investment of a coachi,p7_verify_result,1,medium,6.3 Sensitivity analysis,The report acknowledges a sensitivity analysis but does not provide specific details or results.,2,
142,Reports Database:The social return on investment of a coachi,p2_understand_changes,1,medium,The two main purposes A Balanced Family works towards are improving the relationship,The report acknowledges the purposes of the program but does not provide a clear causal pathway linking activities to specific outcomes.,2,
142,Reports Database:The social return on investment of a coachi,p3_value_what_matters,0,high,none,The excerpt does not provide any specific evidence of monetisation proxies or financial values used to convert outcomes to money.,0,
142,Reports Database:The social return on investment of a coachi,p8_be_responsive,0,high,none,The excerpt does not provide any specific recommendations or evidence of learning from the SROI process.,2,
142,Reports Database:The social return on investment of a coachi,p4_only_material,0,high,none,The excerpt does not provide any explicit discussion of outcomes that were excluded or the reasons for their exclusion.,1,
